roundness,aspect_ratio,narrow_factor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,mean_R,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.54891,1.1069,1.1124,0.16633,0.000283,0.000338,0.000001,0,0,66.176,9.471,12.246,15.387,14.963,0.7343,0.17656,2.4327,11.998,0.11701,0.99231,0.31214,0.94789,11
0.55169,1.0052,1.2372,0.16448,0.000001,0.000274,0,0,0,68.828,11.111,14.597,19.064,16.977,0.76103,0.13055,2.1953,10.184,0.17354,0.98821,0.24787,0.92305,11
0.56908,1.0829,1.1477,0.1646,0.000171,0.000186,0,0,0,74.154,19.736,12.74,15.727,17.564,0.31181,-0.051522,0.91037,4.4598,0.16013,0.98834,0.24062,0.92802,11
0.47559,1.1435,1.0873,0.16851,0.000504,0.000266,0.000001,0,0,74.296,20.163,10.788,13.636,16.838,0.46642,-0.034016,0.74531,3.7914,0.14825,0.98971,0.26289,0.93388,11
0.50417,1.1876,1.0318,0.16908,0.000829,0.000297,0.000005,0,0,68.559,4.9329,11.814,16.203,10.832,0.3432,-0.066518,3.3693,19.824,0.13415,0.99084,0.30327,0.9427,11
0.55303,1.0989,1.1179,0.16563,0.000243,0.000124,0.000003,0,0,65.919,5.9783,12.884,17.053,12.294,0.61906,0.11991,3.1525,17.753,0.15449,0.98915,0.29689,0.93551,11
0.58644,1.1349,1.1613,0.1649,0.000431,0.000341,0.000001,0,0,71.23,8.2125,12.746,15.252,14.198,0.51383,0.28528,2.7667,15.288,0.1407,0.99007,0.26979,0.93667,11
0.5489,1.0669,1.1484,0.16556,0.000115,0.00036,0,0,0,73.665,20.08,13.121,16.057,19.311,0.42415,0.007238,0.92723,3.9951,0.15018,0.98944,0.24646,0.93109,11
0.51528,1.0913,1.1643,0.16673,0.000211,0.000273,0.000001,0,0,72.445,17.421,13.359,17.27,18.305,0.50272,-0.11987,1.2081,5.0506,0.14262,0.99049,0.26292,0.93682,11
0.52606,1.0992,1.153,0.1663,0.000246,0.000284,0,0,0,72.967,16.241,11.801,15.188,17.571,0.65167,0.24117,1.3354,5.6669,0.13163,0.99136,0.28049,0.94244,11
0.5362,1.0653,1.1816,0.16536,0.000109,0.000359,0.000001,0,0,76.466,21.395,12.171,14.528,17.953,0.083097,-0.2087,0.63848,3.3892,0.14761,0.98927,0.25034,0.9332,11
0.51679,1.1554,1.0755,0.16832,0.000583,0.000289,0.000004,0,0,75.312,18.52,16.854,19.686,20.658,0.62749,-0.005522,1.1435,4.4293,0.16839,0.98676,0.21722,0.92439,11
0.49455,1.1546,1.1005,0.17054,0.000593,0.000491,0.000003,0,0,73.43,24.818,12.508,15.767,18.837,0.71403,0.10076,0.78088,4.6609,0.15792,0.98891,0.24428,0.92931,11
0.55834,1.0779,1.1496,0.16481,0.000152,0.00019,0.000001,0,0,74.924,26.621,13.074,16.627,20.775,0.47227,-0.10461,0.71803,4.1237,0.14787,0.98939,0.24084,0.9327,11
0.55588,1.1426,1.2066,0.16706,0.00049,0.000424,0.000002,0,0,71.482,21.902,14.174,16.92,20.161,0.28467,-0.022078,0.84878,3.9852,0.16449,0.98835,0.23703,0.92738,11
0.53063,1.0268,1.1778,0.16478,0.000019,0.000325,0,0,0,74.457,37.744,14.214,16.007,19.596,0.40312,0.087288,0.12319,4.3175,0.1458,0.98906,0.24518,0.9334,11
0.54663,1.1342,1.2021,0.16534,0.000429,0.000284,0.000001,0,0,67.16,13.983,11.524,16.093,16.457,0.81872,0.19255,1.7347,8.7177,0.12258,0.99209,0.316,0.94606,11
0.55241,1.0685,1.1477,0.16479,0.000119,0.0003,0,0,0,72.816,20.351,12.872,15.232,19.28,0.85533,0.45551,1.2135,6.0988,0.15272,0.98931,0.25677,0.93178,11
0.71467,1.0282,1.1866,0.16617,0.000021,0.000499,0.000005,0,0,50.479,1.7899,18.218,20.292,6.6578,0.21428,-0.001074,5.2434,38.218,0.16315,0.99043,0.25842,0.92139,12
0.58018,1.0431,1.1531,0.17006,0.000051,0.000542,0.000006,0,0,62.01,1.798,15.218,21.569,7.08,0.86055,0.39418,5.6276,43.489,0.16568,0.99041,0.26114,0.92138,12
0.57406,1.0107,1.2098,0.16678,0.000003,0.000409,0.000005,0,0,73.743,14.169,14.475,18.381,17.854,0.96868,0.3861,1.2923,4.2972,0.16041,0.98918,0.2467,0.92283,12
0.64539,1.3408,1.2117,0.17741,0.002559,0.001063,0.00008,0,0.000004,62.566,5.7397,19.326,21.811,13.908,0.38096,0.12078,3.0409,13.045,0.15166,0.99051,0.25108,0.92711,12
0.66627,1.2484,1.1861,0.16903,0.001361,0.00049,0.000022,0,0.000001,64.784,16.347,18.744,19.291,19.716,0.55974,0.36511,1.2754,4.3856,0.17154,0.98817,0.22981,0.91721,12
0.66852,1.0411,1.1553,0.16477,0.000044,0.000372,0.000002,0,0,63.338,13.859,16.298,19.453,17.439,0.75452,0.30939,1.2199,3.8136,0.16422,0.98928,0.24338,0.92091,12
0.69748,1.1931,1.2156,0.17257,0.000909,0.000861,0.00004,0,0.000001,73.804,4.1543,17.367,20.224,11.92,0.060823,-0.23281,3.3909,15.091,0.13908,0.9903,0.24886,0.93245,12
0.63029,1.1112,1.1943,0.169,0.000315,0.000738,0.000019,0,0,63.406,5.3673,16.053,21.258,12.128,0.84384,0.32105,2.9148,12.582,0.14015,0.99169,0.2706,0.932,12
0.6349,1.141,1.1893,0.16998,0.000497,0.000782,0.000017,0,0,62.084,7.2605,14.443,18.439,12.447,1.2135,0.55633,2.2245,8.5254,0.14992,0.9909,0.2872,0.92828,12
0.69017,1.3006,1.2113,0.17426,0.002005,0.0007,0.000051,0,0.000002,69.312,5.2232,17.216,19.392,13.339,0.18709,-0.073228,3.113,13.117,0.15494,0.98946,0.23883,0.92491,12
0.58428,1.3322,1.2426,0.18007,0.002528,0.00137,0.000103,0,0.000005,83.487,7.2375,19.511,19.126,16.714,0.12571,0.052447,2.5477,9.0777,0.14484,0.98807,0.25013,0.92905,12
0.60615,1.466,1.1909,0.18104,0.004364,0.00061,0.000079,0,0.000005,75.363,10.476,23.684,25.741,19.019,0.17027,-0.050438,2.0378,6.6767,0.16397,0.98788,0.2127,0.92056,12
0.5727,1.3918,1.2115,0.18034,0.003311,0.00111,0.00009,0,0.000005,64.699,12.218,18.413,20.463,18.359,0.29519,-0.013776,1.576,4.9109,0.1711,0.98877,0.23324,0.91879,12
0.68329,1.0326,1.1587,0.16494,0.000028,0.000345,0.000001,0,0,64.863,5.901,15.316,19.458,12.332,0.99038,0.46059,2.7097,11.255,0.14539,0.99092,0.27912,0.92972,12
0.67364,1.1217,1.0641,0.16562,0.000358,0.000382,0,0,0,62.319,8.3178,14.761,18.62,13.527,0.90535,0.28091,1.9389,6.9141,0.15676,0.99008,0.27118,0.92425,12
0.50217,1.0953,1.2207,0.16985,0.000238,0.000704,0.000013,0,0,59.481,6.6395,16.994,19.921,13.27,1.0956,0.59842,2.8037,12.599,0.16085,0.99018,0.27305,0.92354,12
0.61505,1.1481,1.2065,0.17074,0.000549,0.000692,0.000018,0,0,66.486,10.165,15.245,18.556,15.4,0.89794,0.38401,1.742,5.8711,0.14353,0.99093,0.27028,0.93078,12
0.64944,1.179,1.1984,0.17134,0.000782,0.00086,0.000033,0,0.000001,61.225,10.646,15.03,17.41,14.352,0.82032,0.32579,1.5457,5.2044,0.15669,0.99016,0.27935,0.92534,12
0.70077,1.0476,1.1424,0.16698,0.00006,0.000566,0.000004,0,0,63.338,9.8957,16,19.252,15.406,0.91453,0.41638,1.7587,5.7815,0.17811,0.98776,0.25077,0.91462,12
0.60692,1.0801,1.2007,0.17002,0.000171,0.000705,0.000011,0,0,59.471,7.7573,16.555,18.817,13.852,0.86412,0.45912,2.234,8.4385,0.14646,0.99113,0.28397,0.93021,12
0.71715,1.0617,1.1745,0.16537,0.000098,0.000433,0.000004,0,0,65.04,15.794,17.17,18.216,19.593,0.51886,0.31083,1.189,3.6727,0.16309,0.98858,0.23435,0.92122,12
0.73465,1.0553,1.1707,0.16562,0.000079,0.00045,0.000006,0,0,61.658,6.4325,15.785,19.015,12.122,0.7674,0.2965,2.3983,9.5007,0.17813,0.98831,0.25688,0.91461,12
0.68245,1.0184,1.1781,0.16725,0.000009,0.00044,0.000009,0,0,65.197,3.0086,14.488,19.944,8.8606,1.0536,0.36055,4.0548,22.902,0.16221,0.98974,0.27232,0.92277,12
0.61833,1.1627,1.2075,0.17342,0.000673,0.000981,0.000032,0,0.000001,64.889,4.2693,15.235,20.019,10.951,1.0908,0.41715,3.6654,19.827,0.14755,0.99113,0.28484,0.92957,12
0.67004,1.096,1.1784,0.16697,0.000233,0.000581,0.000011,0,0,61.415,7.5996,16.478,19.698,13.771,0.82395,0.38993,2.1781,7.882,0.16416,0.98975,0.26283,0.92101,12
0.68047,1.0422,1.1991,0.16675,0.000047,0.000495,0.000008,0,0,65.665,12.408,16.182,19.975,17.077,0.76922,0.23743,1.4671,4.7088,0.16246,0.98943,0.24622,0.92167,12
0.72392,1.0561,1.1479,0.16598,0.000082,0.000461,0.000003,0,0,67.482,12.908,13.942,17.174,15.827,1.1374,0.5092,1.2624,4.153,0.20121,0.98258,0.24754,0.90418,12
0.67951,1.1255,1.2077,0.16881,0.000395,0.000695,0.000017,0,0,57.863,1.6455,14.81,18.913,6.7795,1.1142,0.43969,6.5335,58.559,0.1674,0.98986,0.28617,0.92098,12
0.72638,1.0481,1.1688,0.16446,0.00006,0.000323,0.000002,0,0,57.224,3.087,15.864,20.478,8.9844,1.0718,0.45973,4.2052,25.105,0.18815,0.98847,0.2582,0.9106,12
0.64547,1.0404,1.1447,0.16477,0.000042,0.000344,0.000001,0,0,62.495,10.56,15.851,18.945,15.077,0.8215,0.34313,1.5879,5.3264,0.17225,0.9889,0.25402,0.91707,12
0.6316,1.3779,1.1921,0.1784,0.003059,0.001082,0.000082,0,0.000005,63.755,2.488,16.789,21.583,9.2314,0.75478,0.15339,4.8796,30.542,0.16088,0.99015,0.26254,0.92296,12
0.65596,1.0172,1.1939,0.16767,0.000008,0.000635,0.000004,0,0,58.913,4.8733,16.305,19.833,10.952,0.87925,0.43462,2.9664,13.114,0.15111,0.991,0.27992,0.92745,12
0.50441,1.212,1.2174,0.17468,0.001101,0.00114,0.000071,0,0.000002,64.417,3.3795,14.769,18.195,9.3795,1.1298,0.50879,3.9291,22.123,0.14195,0.99134,0.30037,0.93262,12
0.66848,1.0324,1.1925,0.16712,0.000028,0.000469,0.000004,0,0,67.575,7.7812,14.259,18.232,13.401,1.2667,0.46814,2.153,7.9801,0.14963,0.99044,0.27592,0.92752,12
0.55484,1.4742,1.2005,0.18307,0.004582,0.000857,0.000127,0,0.000008,71.692,15.432,16.439,20.069,18.988,1.0054,0.50852,1.3684,4.7649,0.15807,0.98941,0.24569,0.9251,12
0.57464,1.1572,1.2017,0.17226,0.000624,0.000958,0.000022,0,0.000001,64.668,10.462,15.693,20.808,15.892,1.0923,0.47686,1.7885,6.0069,0.15801,0.99039,0.26471,0.92428,12
0.66662,1.0211,1.1712,0.16591,0.000012,0.000517,0.000002,0,0,67.64,9.5919,14.758,19.779,14.523,1.1569,0.42608,1.7738,6.1371,0.15706,0.9902,0.26806,0.92429,12
0.62669,1.5078,1.1856,0.19231,0.005597,0.00225,0.000305,0,0.000023,66.479,3.5772,15.92,18.973,9.5525,0.4235,0.088676,3.4784,16.769,0.17374,0.98891,0.25687,0.91797,12
0.63115,1.0417,1.2107,0.16837,0.000047,0.000485,0.000007,0,0,63.024,16.816,17.04,19.974,18.49,0.99527,0.46522,1.0108,3.4095,0.1529,0.99047,0.25958,0.92671,12
0.64289,1.1493,1.2317,0.16989,0.000552,0.000617,0.000019,0,0,63.676,8.0544,15.046,19.74,13.609,1.0616,0.36146,2.035,7.3837,0.15721,0.99048,0.2755,0.92494,12
0.51776,1.4269,1.2113,0.18814,0.004122,0.001761,0.000241,0,0.000015,66.339,1.0052,14.636,20.907,6.0183,0.7604,0.25399,7.8899,77.466,0.16381,0.99036,0.27431,0.92354,12
0.52526,1.2153,1.1587,0.17033,0.001076,0.000585,0.00002,0,0,59.602,1.5333,17.715,21.077,6.9067,0.98509,0.43014,6.1272,48.923,0.1664,0.98976,0.26275,0.92031,12
0.67544,1.0824,1.1194,0.16493,0.00017,0.000302,0.000001,0,0,69.986,7.7138,14.707,18.817,13.539,1.0589,0.31161,2.0653,7.2689,0.16135,0.98944,0.25858,0.92195,12
0.67126,1.1864,1.1988,0.17231,0.000851,0.000284,0.000008,0,0,69.087,18.145,16.841,21.177,19.614,0.99772,0.32327,0.91287,3.0147,0.1804,0.98791,0.22571,0.91297,12
0.66266,1.0317,1.2005,0.16658,0.000027,0.00048,0.000004,0,0,66.922,13.02,15.292,19.155,17.087,0.93516,0.31769,1.3267,4.0705,0.1482,0.99057,0.25936,0.92784,12
0.52545,1.1055,1.1247,0.16583,0.000275,0.000265,0.000001,0,0,70.365,7.6754,15.201,18.248,14.008,1.4351,0.69672,2.3469,9.3504,0.17968,0.98774,0.24851,0.91449,12
0.64542,1.262,1.1908,0.17505,0.001601,0.000937,0.000047,0,0.000002,72.503,15.711,16.868,20.01,20.408,0.43084,0.081681,1.3531,4.2454,0.1605,0.9892,0.2372,0.92262,12
0.65415,1.1115,1.1955,0.16892,0.000317,0.000672,0.00001,0,0,66.381,10.926,15.409,19.095,16.343,1.0036,0.41558,1.6235,5.098,0.1396,0.99121,0.26975,0.93242,12
0.69569,1.0194,1.1613,0.16489,0.00001,0.000267,0,0,0,63.892,14.892,15.869,19.623,17.345,1.0145,0.36431,1.1317,3.7888,0.17363,0.98775,0.24572,0.91666,12
0.71195,1.1001,1.1288,0.16395,0.000243,0.000297,0.000002,0,0,66.375,8.8085,15.908,20.952,15.117,0.90392,0.22447,1.9736,6.6292,0.18452,0.98731,0.22962,0.91127,12
0.65866,1.0251,1.1787,0.16648,0.000017,0.000488,0.000005,0,0,67.176,14.737,16.096,18.298,18.024,0.76827,0.29462,1.1981,3.8493,0.15939,0.98934,0.24322,0.92312,12
0.63695,1.0118,1.1582,0.16659,0.000004,0.000553,0.000002,0,0,63.313,8.1966,15.784,18.824,14.647,0.88735,0.37637,2.1269,7.5161,0.15777,0.98983,0.26798,0.92412,12
0.7103,1.0524,1.1214,0.16554,0.000071,0.000145,0,0,0,63.451,8.3072,16.486,19.967,14.083,0.77144,0.13514,2.0183,7.188,0.17212,0.98858,0.24415,0.91727,12
0.54476,1.3245,1.2021,0.1729,0.002242,0.000527,0.000037,0,0.000002,66.243,3.8883,16.356,20.095,10.732,0.71702,0.18141,3.6064,17.774,0.17829,0.98834,0.24289,0.91486,12
0.67146,1.0403,1.1928,0.1682,0.000044,0.00056,0.000005,0,0,66.385,5.3171,15.437,20.26,11.775,1.0419,0.45774,3.0461,14.53,0.17493,0.98888,0.25894,0.9167,12
0.63124,1.2927,1.1912,0.17714,0.001981,0.00124,0.000075,0,0.000003,64.743,5.6355,15.247,17.897,11.762,0.80072,0.4096,2.8236,12.855,0.15617,0.99007,0.27487,0.9254,12
0.62354,1.1408,1.1937,0.17139,0.000504,0.000835,0.000016,0,0,66.479,9.2814,14.942,18.475,14.285,0.8522,0.30339,1.7572,5.9349,0.14749,0.99068,0.27055,0.92892,12
0.68686,1.0659,1.0978,0.16505,0.000111,0.000459,0.000001,0,0,77.465,14.558,18.737,21.837,21.259,0.4519,0.19592,1.384,3.9694,0.14807,0.98878,0.21627,0.92743,12
0.59545,1.146,1.2287,0.17468,0.000559,0.001291,0.000031,0,0.000001,78.49,29.088,17.864,21.515,25.871,0.24913,0.037106,0.59997,2.5225,0.13361,0.99054,0.24538,0.9347,12
0.60407,1.0906,1.1856,0.17079,0.000218,0.000948,0.000013,0,0,66.972,14.718,15.483,19.536,18.561,0.98956,0.49301,1.3283,4.2663,0.13871,0.99126,0.27204,0.933,12
0.59486,1.0414,1.1381,0.17025,0.000048,0.0007,0,0,0,77.384,8.2457,13.775,21.051,15.057,1.3518,0.60482,2.2254,7.9569,0.14758,0.99074,0.26987,0.92848,12
0.67533,1.1228,1.0504,0.16668,0.000369,0.000319,0,0,0,62.474,15.814,17.302,21.767,19.296,0.84159,0.37102,1.125,3.4233,0.1662,0.98942,0.22902,0.91899,12
0.67868,1.017,1.1687,0.16571,0.000008,0.000464,0.000003,0,0,80.28,5.9017,12.879,20.695,12.411,1.2161,0.4554,2.6663,10.658,0.14659,0.99086,0.27485,0.9291,12
0.63196,1.1236,1.0677,0.16788,0.000379,0.000428,0,0,0,63.314,13.083,16.8,21.288,17.576,0.97232,0.40093,1.4005,4.4742,0.16474,0.98959,0.24347,0.92007,12
0.62783,1.0284,1.1633,0.16683,0.000022,0.000472,0.000001,0,0,64.504,20.019,14.896,17.954,18.454,0.97982,0.41871,0.65366,2.6334,0.14825,0.9902,0.2642,0.92828,12
0.68153,1.063,1.1365,0.16627,0.000103,0.000424,0.000003,0,0,65.043,6.7166,14.811,20.077,12.554,1.2266,0.42918,2.3605,9.2489,0.15728,0.99012,0.27196,0.92458,12
0.58868,1.1025,1.2136,0.16926,0.000271,0.000726,0.000011,0,0,64.421,17.231,15.883,20.754,18.45,1.0601,0.39953,0.91004,3.0067,0.1543,0.99065,0.26186,0.92581,12
0.64804,1.0634,1.1978,0.1686,0.000107,0.000649,0.000008,0,0,60.06,17.988,16.87,20.104,17.997,0.91159,0.44141,0.80359,2.8977,0.17154,0.98951,0.25524,0.91842,12
0.68137,1.0581,1.1136,0.16769,0.00009,0.000493,0.000001,0,0,55.852,14.326,17.663,19.942,17.105,0.58893,0.2499,1.1635,3.7062,0.16777,0.98949,0.24341,0.91917,12
0.64933,1.0133,1.1449,0.16523,0.000005,0.000445,0.000001,0,0,61.533,4.7876,21.206,20.015,11.822,0.78658,0.26648,3.2146,14.727,0.16465,0.98881,0.23471,0.91985,12
0.58665,1.0163,1.1829,0.1668,0.000007,0.000408,0.000001,0,0,61.602,6.7368,19.043,19.456,13.515,0.80497,0.18939,2.4966,9.9376,0.16525,0.98903,0.24437,0.92039,12
0.60454,1.4137,1.1986,0.18418,0.003762,0.001382,0.000107,0,0.000007,65.189,15.568,20.457,20.313,20.462,0.49714,0.19619,1.3374,4.1004,0.16139,0.98876,0.22418,0.92149,12
0.64144,1.0825,1.1784,0.17086,0.000183,0.000588,0.000001,0,0,58.071,4.7264,25.673,21.234,13.395,0.49475,0.091481,4.0399,23.315,0.19026,0.98706,0.20861,0.91083,12
0.64288,1.1207,1.1897,0.16863,0.000366,0.000626,0.00001,0,0,60.231,4.6368,22.399,20.4,12.739,0.42457,0.16497,3.4877,16.53,0.16865,0.98887,0.23339,0.91836,12
0.62091,1.0119,1.2049,0.168,0.000004,0.000527,0.000002,0,0,67.643,11.291,18.491,20.705,17.361,0.77881,0.17517,1.7583,6.0018,0.16326,0.9892,0.23733,0.92114,12
0.73644,1.5477,1.1723,0.17679,0.005278,0.000009,0.000001,0,0,68.824,14.186,15.693,17.875,19.293,0.80972,0.39133,1.3883,4.2578,0.1498,0.99017,0.2691,0.9318,13
0.62567,1.5394,1.1109,0.17653,0.005149,0.000001,0,0,0,78.445,27.131,19.917,23.356,27.895,0.37412,-0.033394,0.56637,2.0566,0.1906,0.98524,0.20055,0.91345,13
0.77315,1.3908,1.1463,0.17059,0.002951,0.000004,0,0,0,72.91,32.504,20.533,22.524,26.724,0.3519,-0.000207,0.27825,1.9765,0.19098,0.98642,0.21211,0.91476,13
0.81091,1.5009,1.1094,0.17358,0.004469,0.00001,0,0,0,70.221,15.75,17.817,18.509,21.353,0.84294,0.36065,1.3165,4.0765,0.19031,0.98514,0.22938,0.91505,13
0.82528,1.494,1.0984,0.17431,0.004415,0.000025,0.000001,0,0,66.78,16.537,17.591,20.517,20.913,0.85058,0.25184,1.2288,3.9385,0.21578,0.98408,0.21947,0.90379,13
0.65433,1.6618,1.1609,0.18304,0.007348,0.000029,0.000004,0,0,72.353,30.567,18.474,19.05,24.834,0.68504,0.35946,0.4286,2.343,0.18432,0.98644,0.22494,0.91753,13
0.65349,1.4494,1.1676,0.17257,0.003754,0.000004,0,0,0,72.32,32.617,19.707,21.191,25.949,0.46236,0.14674,0.29094,2.11,0.17266,0.98772,0.22301,0.92099,13
0.71989,1.4769,1.1338,0.1736,0.004155,0.000005,0,0,0,69.331,14.078,18.284,20.327,20.811,0.5977,0.22499,1.568,5.0078,0.20634,0.9844,0.21892,0.90854,13
0.76125,1.5992,1.1257,0.17943,0.006171,0.000033,0.000003,0,0,71.31,23.476,16.764,17.141,22.865,0.81179,0.39057,0.75883,2.8231,0.18631,0.98591,0.22631,0.91543,13
0.65388,1.4553,1.1578,0.17359,0.003873,0,0,0,0,73.027,27.696,17.422,19.385,24.36,0.79855,0.40446,0.53795,2.4736,0.18205,0.98703,0.22894,0.91729,13
0.80122,1.6045,1.0771,0.18185,0.006417,0.000016,0.000001,0,0,70.174,17.048,19.433,21.843,22.241,0.66161,0.25916,1.2285,3.9511,0.27301,0.97719,0.19258,0.8882,13
0.72037,1.6175,1.1302,0.18064,0.006518,0.000001,0,0,0,72.826,26.841,18.519,19.906,24.63,0.75165,0.28491,0.67017,2.7482,0.21122,0.98393,0.21034,0.90574,13
0.83525,1.5297,1.096,0.17483,0.00492,0.000029,0.000001,0,0,79.938,29.492,16.956,18.582,24.837,0.45138,0.20655,0.39425,2.2028,0.21713,0.98046,0.21094,0.90536,13
0.70211,1.4686,1.1256,0.17326,0.004031,0.00001,0.000001,0,0,68.64,21.61,18.522,19.921,23.074,0.59257,0.17589,0.81794,2.7433,0.18225,0.98715,0.22795,0.91893,13
0.81861,1.3152,1.1142,0.16909,0.002043,0.000026,0.000001,0,0,77.638,27.557,18.958,21.978,26.126,0.51134,0.13461,0.62058,2.5069,0.22539,0.98271,0.20171,0.9034,13
0.80116,1.4475,1.1107,0.17277,0.003738,0.000013,0,0,0,70.327,21.354,18.846,21.668,24.393,0.63817,0.13703,0.89355,2.7831,0.20712,0.98463,0.20756,0.90619,13
0.64589,1.6283,1.1567,0.18262,0.006821,0.000006,0.000002,0,0,68.662,24.728,17.743,20.344,23.98,0.64442,0.19054,0.67495,2.614,0.17873,0.98774,0.22831,0.91914,13
0.80945,1.4204,1.1241,0.17096,0.003323,0,0,0,0,70.043,22.326,20.705,23.087,25.142,0.43549,0.010877,0.85531,2.7239,0.21063,0.98452,0.19985,0.90642,13
0.75132,1.4163,1.1256,0.17112,0.003279,0.000002,0,0,0,69.691,13.803,18.17,20.978,21.205,0.66282,0.18346,1.6114,5.0528,0.19611,0.98623,0.22563,0.91348,13
0.69283,1.557,1.1375,0.17768,0.005462,0.000002,0,0,0,74.371,24.921,18.479,21.012,25.748,0.59928,0.036829,0.75085,2.5946,0.20409,0.9842,0.20591,0.90824,13
0.74391,1.5012,1.1401,0.17454,0.004522,0.000005,0,0,0,72.429,22.188,16.774,18.526,23.224,0.81565,0.31661,0.8495,2.8965,0.18331,0.98664,0.23015,0.91667,13
0.767,1.3956,1.1182,0.17002,0.002988,0.000003,0,0,0,74.261,25.666,19.624,22.031,26.928,0.50663,0.075162,0.71202,2.4977,0.19389,0.98543,0.20746,0.91344,13
0.79001,1.4177,1.125,0.17078,0.003283,0.000016,0.000001,0,0,72.367,26.685,19.651,20.29,26.076,0.1714,-0.089475,0.5196,2.0644,0.16002,0.9878,0.22243,0.92719,13
0.76914,1.4592,1.1325,0.17286,0.003891,0.000004,0,0,0,67.447,28.108,17.536,18.326,23.193,0.70722,0.37587,0.47022,2.4194,0.17279,0.98761,0.23162,0.92032,13
0.77718,1.3921,1.1346,0.17016,0.002951,0.000004,0,0,0,70.45,29.44,19.606,20.543,25.981,0.3276,0.061567,0.41962,2.1135,0.16764,0.98776,0.22048,0.92277,13
0.74546,1.5964,1.1435,0.17922,0.006117,0.00001,0,0,0,67.176,28.419,16.899,17.538,22.395,0.78093,0.4448,0.46021,2.5757,0.18235,0.98653,0.22858,0.91664,13
0.82114,1.5634,1.1045,0.17712,0.005516,0,0,0,0,70.634,25.467,16.368,16.916,21.898,0.93477,0.53761,0.60963,2.7941,0.21872,0.98268,0.21481,0.90292,13
0.77019,1.6139,1.1027,0.17948,0.006384,0.000022,0.000001,0,0,53.871,3.087,18.843,19.4,10.35,0.59623,0.22652,4.6937,29.876,0.21127,0.98396,0.26696,0.9081,13
0.72623,1.4038,1.1429,0.17026,0.003094,0,0,0,0,70.362,23.697,19.086,19.629,23.699,0.85068,0.22286,0.73905,2.7119,0.17099,0.98758,0.22699,0.92219,13
0.69655,1.489,1.1622,0.17417,0.004342,0,0,0,0,64.913,18.158,17.356,19.095,21.039,0.74212,0.29024,1.0668,3.4079,0.17103,0.98859,0.2446,0.92191,13
0.79089,1.6096,1.1109,0.17915,0.006299,0.000021,0.000003,0,0,66.32,14.741,19.23,20.507,21.001,0.66812,0.3621,1.469,4.6292,0.21788,0.98348,0.21522,0.90419,13
0.60223,1.4098,1.1144,0.17516,0.003353,0.00001,0.000002,0,0,74.255,31.026,19.623,20.733,25.954,1.1142,0.77944,0.75781,3.4671,0.2777,0.97838,0.19466,0.88459,13
0.74628,1.5188,1.1653,0.17562,0.004816,0.000008,0.000001,0,0,68.004,19.077,16.487,19.453,21.452,0.85984,0.31665,0.97201,3.1471,0.16529,0.98901,0.24726,0.92373,13
0.81575,1.5808,1.1014,0.17697,0.005748,0.000016,0.000002,0,0,72.125,23.596,17.991,19.529,23.099,0.42541,0.045588,0.63595,2.3816,0.17763,0.98598,0.21723,0.91911,13
0.67637,1.7182,1.1442,0.18632,0.008471,0.00002,0.000002,0,0,71.386,25.518,17.004,19.718,23.676,0.84502,0.30477,0.66753,2.686,0.18753,0.98663,0.22594,0.91613,13
0.73583,1.4925,1.1485,0.17446,0.004402,0.000012,0,0,0,70.839,26.387,16.614,18.136,22.596,0.70331,0.29909,0.5494,2.5405,0.16598,0.98804,0.23275,0.92294,13
0.75808,1.4913,1.1186,0.17328,0.004328,0.000005,0,0,0,63.566,6.9535,17.286,17.497,14.955,0.86711,0.50049,2.7476,11.377,0.18224,0.987,0.26553,0.91975,13
0.68042,1.4557,1.1341,0.17264,0.003836,0.000004,0,0,0,67.848,15.704,16.603,17.118,19.919,1.0881,0.70537,1.3043,4.1832,0.17686,0.98743,0.24922,0.91964,13
0.7593,1.46,1.1197,0.17228,0.003875,0.000013,0,0,0,64.472,15.896,17.126,18.462,20.009,0.61339,0.28238,1.1869,3.6366,0.1658,0.98867,0.25145,0.92433,13
0.74155,1.4111,1.1387,0.17035,0.003186,0.000012,0,0,0,73.734,23.39,17.158,18.583,23.752,0.60617,0.30427,0.687,2.4491,0.17049,0.98746,0.23076,0.9224,13
0.67955,1.7281,1.1465,0.18725,0.008706,0.000017,0.000002,0,0,66.446,20.961,18.169,20.52,22.531,1.0429,0.45679,0.99468,3.3998,0.20132,0.9864,0.23171,0.91017,13
0.7463,1.4599,1.144,0.17266,0.003891,0.000002,0,0,0,70.005,26.868,17.8,20.688,23.785,0.71104,0.20105,0.53534,2.4093,0.1854,0.98697,0.22186,0.91592,13
0.74877,1.3645,1.1127,0.16823,0.002567,0.000004,0,0,0,68.019,9.9403,17.184,18.978,18.228,0.92335,0.23115,2.1922,7.8686,0.20837,0.98414,0.24008,0.90662,13
0.76406,1.557,1.1462,0.17734,0.005441,0,0,0,0,75.005,11.164,15.974,19.333,18.626,0.77285,0.36162,1.8391,6.0908,0.1889,0.98713,0.24622,0.91761,13
0.89574,1.3201,1.0829,0.16625,0.002027,0.000017,0.000001,0,0,63.617,22.384,15.221,19.367,19.887,0.85775,0.068422,0.57842,2.5502,0.20794,0.98491,0.22781,0.90359,13
